H2O,H2,O2,CO,CO2,CH4,N2,S2,H2S,SO2,Cl2,fo2_shift,number_ocean_moles,ch_ratio
9.470836388485903,4.566745262741074,1.5332925995483787e-11,298.7776842268156,240.02152906705425,0.012744083170770403,1.183950840943646,0.0003915177984924759,0.33283562631588764,0.000184319605305153,1.6602148973930426e-09,0.787552381577802,7.576889798623721,0.8253170820182444
12.71518389800763,3.946603408350094,3.700498763072083e-11,163.63485925473785,204.21868740756545,0.0033554599149916106,1.260375044830223,0.0009442283834975439,0.446693133624584,0.0006908273550031977,1.660214896172902e-09,1.1701876054026403,8.642745798630877,0.4892816974464389
2.911398680853632,0.11451875136412652,2.304157165286352e-09,19.247388381923557,189.54720318330305,4.2114180565959483e-08,1.5080343250074215,0.05877072917190449,0.10225967501340154,0.33936212881305594,1.6602149248286027e-09,2.964439440772389,3.9514553342353405,0.5731540398719741
4.444983013601076,2.2438975094931783,1.3989304501390113e-11,241.9752503311351,185.6771797831507,0.0026087851002878793,1.180426625700672,0.000357664711011576,0.1563105630143581,0.00016073294681643517,1.660214894163262e-09,0.7477234654714042,5.187829254511403,0.9548501779887074
4.214139735541032,55.92169534970097,2.0245063863206216e-14,261.50259224695606,7.633524352467474,46.029522267382816,0.018004854608729463,5.173570615297939e-07,0.14815720771966237,8.846776974688561e-09,1.6602148986792903e-09,-2.0917535068838182,7.229609231401117,0.6947247576869529
4.588176180149293,13.64742062500891,4.0294053883529095e-13,354.4424151771575,46.15892544783507,0.8328863529488815,0.4851561909621685,1.0299266041474499e-05,0.16132474225173063,7.856241739444397e-07,1.6602149051551835e-09,-0.7928316951124295,5.9306899353791405,0.8748100769555929
1.8400638159284863,26.457152800720227,1.7244138585871786e-14,33.97858534584336,0.9154098208815025,1.450541433925464,0.014127085297871083,4.4096357173679794e-07,0.06471302881095044,6.956865363538478e-09,1.6602148954609857e-09,-2.1614311534877206,4.652704459566722,0.16700353394832618
2.6321532852537475,3.419903817658504,2.1118181369857008e-12,252.44303429495986,75.2629385605941,0.01627130193868532,0.8977842654467767,5.4014107603973266e-05,0.09257948470357429,9.42933043846528e-06,1.6602148945377653e-09,-0.07341614255339213,4.187768454805398,0.9564355037728812
3.020574948202322,0.29330929153737645,3.7808507664367665e-10,24.698884511094665,98.52844502584159,8.751723729582051e-07,1.43210235072242,0.009668483317710416,0.10623124261053819,0.022586006513116794,1.6602148961823273e-09,2.1795168777333593,4.0779747319036295,0.3348578064532193
18.009991859768864,1.2290046722161858,7.655647183460187e-10,124.23319360713188,705.2094548611365,5.431417014224901e-05,1.4688643146401381,0.019507512871065363,0.6322687969581702,0.06496113416688196,1.6602148950692952e-09,2.485909252450548,9.929384681676453,0.8968096751456823
13.38108733125188,6.574736088359698,1.47668582428227e-11,132.98715245558805,104.8439226531142,0.011980685556112928,1.1427185907644237,0.0003766430757401514,0.4699921272407452,0.00017411004865770888,1.6602148961074606e-09,0.7712154478344031,9.026168517641347,0.3169524466835271
4.095543093961644,0.06554632900854297,1.3918364251843892e-08,12.867284479578695,311.43722664901253,3.752743981530315e-09,1.5498391166679417,0.34206436373402094,0.1412048305532423,4.945530119246981,1.6602148934644717e-09,3.7455155400761617,4.6499913289199934,0.7445034152139351
1.051145091765662,65.15695437662748,9.278242662112042e-16,113.06931920345242,0.7065894718976868,126.20973415255568,0.00018432845290359515,2.3736091177672606e-08,0.0369753795974022,8.684424918858848e-11,1.6602148950926142e-09,-3.4306069311554506,5.784148784156761,0.8579702999111052
6.105098724202835,25.213433026634423,2.0901784334026953e-13,89.08235018084488,8.355508182075445,0.9920266435252765,0.28253578311302796,5.337835244334549e-06,0.21456645679590763,2.933841733157607e-07,1.6602148918466173e-09,-1.07788929562801,7.113982843916116,0.21780785963789837
11.140492810233763,48.418880555791155,1.8873013993387629e-13,569.7086975760664,50.77652810520927,24.62187338538337,0.27642285036018865,4.8131926541180524e-06,0.3912718749605039,2.5155249068346467e-07,1.6602148546059353e-09,-1.1222313960633867,9.822231579172545,0.902913458529396
0.5059915001294044,2.0612592992829426,2.1482416487061024e-13,91.426526498068,8.693673141147006,0.006712051750736085,0.3171864830336529,5.497781636967341e-06,0.017802198353669554,3.060184510296308e-07,1.6602150497627894e-09,-1.065989525828532,2.0017742140732055,0.6456516163836629
2.173319333153927,0.3162448347333419,1.6836900687806343e-10,72.11473235384716,191.97496304480865,4.45142631480214e-06,1.4030279877244025,0.004307059324347671,0.0764471205953722,0.006713103055769413,1.6602149293489363e-09,1.8281894922484634,3.485341555259632,0.835222385258266
6.651651198239965,0.7656608144514432,2.6905931863771105e-10,23.568913784481357,79.31459451621708,6.746022369767142e-06,1.3814407809893783,0.00687521683370981,0.23384435225028444,0.013553828157538562,1.6602148961125197e-09,2.031775380082614,6.079402006238958,0.19222679704133722
5.008133427407517,0.22803700793783385,1.7195034794515028e-09,13.906079049143855,118.30299644390686,1.3966037973856344e-07,1.479003922836679,0.04387949407868605,0.17594762313218104,0.21882886206975719,1.660214894262602e-09,2.837330400987331,5.195054070086257,0.280582834804901
0.45978024925247357,1.5186678664605555,3.2676607411082107e-13,72.39848598867746,8.490582494852392,0.0023393542799191648,0.43115785708198456,8.362729786885698e-06,0.016176482805666144,5.740923102912838e-07,1.6602148901682176e-09,-0.8838356976039039,1.8680398079809457,0.5552947522071722
