,mass_in_atmosphere,mass_in_solid,mass_in_melt,moles_in_atmosphere,moles_in_melt,moles_in_solid,ppmw_in_solid,ppmw_in_melt,fugacity,fugacity_coefficient,pressure,volume_mixing_ratio,mass_in_total
0,3.421886435623465e+17,0.0,0.0,1.0040545654642315e+19,0.0,0.0,0.0,0.0,0.06276704527348187,1.0000000000000002,0.06276704527348187,0.00018957486003506747,3.421886435623465e+17
1,5.136151010904006e+16,0.0,0.0,1.5070564054158328e+18,0.0,0.0,0.0,0.0,0.015130692512222156,1.000000000000001,0.01513069251222214,0.0002407820112725553,5.136151010904006e+16
2,1.751915035517783e+17,0.0,0.0,5.140492891303593e+18,0.0,0.0,0.0,0.0,0.03267576150434879,1.0,0.03267576150434879,0.00036388541974349153,1.751915035517783e+17
3,1.1364636433377723e+18,0.0,0.0,3.334627057456692e+19,0.0,0.0,0.0,0.0,0.28584833467444276,1.0000000000000007,0.28584833467444254,0.0014046439899102663,1.1364636433377723e+18
4,1.3097245869419003e+18,0.0,0.0,3.843011671368257e+19,0.0,0.0,0.0,0.0,0.16453191168981135,1.0000000000000007,0.1645319116898112,0.0008465661984250848,1.3097245869419003e+18
5,2.267747837829234e+18,0.0,0.0,6.6540565057625145e+19,0.0,0.0,0.0,0.0,0.2811547576724898,1.0000000000000016,0.28115475767248943,0.000795279357131081,2.267747837829234e+18
6,2.325551156328184e+16,0.0,0.0,6.823663787972859e+17,0.0,0.0,0.0,0.0,0.0067579848429607904,1.0000000000000007,0.0067579848429607835,0.0001368579354378205,2.325551156328184e+16
7,7.460530608090136e+16,0.0,0.0,2.1890790237384737e+18,0.0,0.0,0.0,0.0,0.01077774697414487,1.0000000000000009,0.01077774697414486,8.910556927982568e-05,7.460530608090136e+16
8,2.120779758558174e+18,0.0,0.0,6.222820771480378e+19,0.0,0.0,0.0,0.0,0.11716376114660262,1.0000000000000004,0.11716376114660257,0.0004927442608836629,2.120779758558174e+18
9,5.572092038229954e+17,0.0,0.0,1.6349708137383973e+19,0.0,0.0,0.0,0.0,0.10728985284567967,1.0000000000000004,0.10728985284567961,0.0002897710432490422,5.572092038229954e+17
