,H2O,H2,O2,CO,CO2,CH4,N2,S2,H2S,SO2,Cl2
0,1.7843701858457581,11.995803433512561,7.888114033254868e-14,290.06303719946783,16.713542181024316,1.1902107472715213,0.1149013335131658,2.017948876541238e-06,0.06276704527348187,6.807677868425347e-08,9.16908392068759
1,0.43006231849396165,0.06145803791241264,1.745690895857033e-10,12.384663202763965,33.570467990990906,2.8354193270371566e-08,1.6405905381698245,0.004467511715557041,0.01513069251222214,0.0070887707939394935,14.725867088302435
2,0.9287991831123122,11.1564284319872,2.4709003285266536e-14,65.79240124303601,2.1217434607528,0.41721304350355337,0.02421845252765661,6.322757689541022e-07,0.03267576150434879,1.1936561324036375e-08,9.323361673667852
3,8.131552180176662,1.4652283777306683,1.0979895559478341e-10,57.029999190212905,122.60042946914625,9.35781143250634e-05,1.4098169670383534,0.0028052150565404154,0.28584833467444254,0.003533068249856863,12.573030672670146
4,4.680957889234827,61.8294153395521,2.0433423389578242e-14,97.6106473571014,2.862577685381906,20.90625734126155,0.018132332204606905,5.219338679674121e-07,0.1645319116898112,8.968495829624986e-09,6.2795716237856
5,8.004944818030479,92.56538982372388,2.6661302428197088e-14,169.52922245253689,5.679037968810193,71.24600951769769,0.026381221310414434,6.799845983729417e-07,0.28115475767248943,1.3356775810167892e-08,6.197414306745555
6,0.19207160371013532,0.07463180925871807,2.361241078752172e-11,16.53389704772488,16.482949028760345,1.517792457999632e-07,1.562125257172115,0.0006043547745465537,0.0067579848429607835,0.00035266068443634254,14.526171624986281
7,0.3063300931919738,27.402970765770707,4.454982234341963e-16,66.71547204817237,0.2888943664490908,19.00895558698523,6.135428017660754e-05,1.1401608995592828e-08,0.01077774697414486,2.89001292710082e-11,7.221345467553433
8,3.335460675294149,149.18153596485067,1.782146680712925e-15,15.74980090295915,0.13640689167401152,66.49559553899257,0.0004895078931524829,4.54634021347855e-08,0.11716376114660257,2.308581171181494e-10,2.7615797554256454
9,3.050602161873176,8.023002208861753,5.154176293198217e-13,303.9017663929179,44.7612679671534,0.21821610496522045,0.5701826167985058,1.3181017804404774e-05,0.10728985284567961,1.1368534383128323e-06,9.624988587136523
10,7.275647745590155,29.580482029316798,2.156725038276944e-13,460.9370380348306,43.91658063506418,6.95527164337362,0.31577481589132594,5.50793573193398e-06,0.25570954730754925,3.075105000915931e-07,8.958609936159409
11,9.762550290585612,2.506922471810728,5.406381729414173e-11,173.46470339556097,261.6700351665335,0.0011874052296660807,1.3349592167318471,0.0013806585977202833,0.34310837480256623,0.001220451694851491,11.98253465560615
12,5.784167463830344,0.2912477807453155,1.4061071351106863e-09,13.682600201239959,105.26096927584408,2.478814723524684e-07,1.5630398754280086,0.035898671520633765,0.203258669272408,0.16185582652134928,13.858527252120032
13,14.625946381626372,0.17730808182945695,2.4257879598644452e-08,13.742685387588123,439.1243741940671,2.2215783550892483e-08,1.5715266749817633,0.5646284739118544,0.4907464694214169,11.074011270399696,13.91088555318915
14,6.243852796026588,34.08410774063161,1.1963641694178468e-13,286.6482110253628,20.34091364332627,7.71046876141264,0.18063526578670677,3.056028726880614e-06,0.2194713879423986,1.2706117027376183e-07,8.564515189929578
15,2.625339959350409,21.538224021987848,5.29679619991608e-14,155.62214860080266,7.347973143298216,2.512140593404295,0.0689853573082388,1.3546272214687555e-06,0.09233514884807886,3.745362861853331e-08,8.664273998581168
16,1.1799036797500289,38.62429381408255,3.326855608587576e-15,134.0302997400434,1.5860230197221201,27.763007037146934,0.0012485978573024338,8.511615804286353e-08,0.04150628107904091,5.896722569994464e-10,7.352121228382093
17,3.6652530952268534,61.88260332726605,1.2506412018368228e-14,346.50248635625053,7.949910564382678,95.02470427045968,0.008940044259937394,3.196774893784211e-07,0.1288759465603232,4.295952762917806e-09,7.451751444223758
18,0.23913273300889942,21.886884181849496,4.255710926197202e-16,109.40700018486426,0.4630423270831994,20.346340860694685,5.728533837449217e-05,1.089198711049383e-08,0.008413656235500744,2.6983384192872587e-11,7.944532155487089
19,0.563546239206013,0.9009330396995754,1.3948773716693236e-12,39.82504210281572,9.6496992866052,0.0002191960094021783,0.9619252423654178,3.569856125814705e-05,0.0198273711004234,5.063282078675483e-06,12.04299314442041
20,14.60253592883073,0.18576276757731072,2.2029323807433137e-08,9.916759368331643,301.96727509499965,1.8464855933396685e-08,1.5737570310341282,0.5193598126411619,0.49310579683631667,9.645085338892073,13.93224149905319
21,0.775098540517281,0.023829509660039508,3.7717732104241014e-09,11.432568466698529,144.04763032113038,8.46565612186341e-10,1.6050191050622165,0.09599561424992155,0.02719493758677121,0.7099732807421921,14.239576212752844
22,4.795526446079298,0.38131966761378133,5.638403011310148e-10,20.03249257833981,97.58938232475731,9.824144260113514e-07,1.5385769858873157,0.014412004184731934,0.16861595246864713,0.041123402582587565,13.657473389734532
23,5.468231980092131,35.842549063663014,8.297705737379868e-14,304.3552572133695,17.986611076690224,10.870736183643654,0.1201677683362439,2.120086632534039e-06,0.19223079268588314,7.340160738583173e-08,8.483007254551135
24,5.641206834845503,3.2287286327046743,1.0882856480481647e-11,97.4270731859512,65.93873763703182,0.0024656457599121495,1.1958855820260692,0.0002781693319907552,0.19835056112305713,0.0001102727646437821,11.260634499800956
25,0.5188668425213917,49.636890435065055,3.8955129179507523e-16,80.02670789515624,0.32404609884620733,80.0057400434029,5.016765008975015e-05,9.968526280469684e-09,0.01825438939020648,2.362930048835276e-11,5.95289326748956
26,4.029115242346341,88.21512890793882,7.436955415192137e-15,60.993100438337535,1.0791152269073938,44.078687431854775,0.004124026891225518,1.8990986789616692e-07,0.14160027717303322,1.9689726378905797e-09,4.757603801863147
27,3.7768653621748136,3.140101867362999,5.157479110516431e-12,224.0739372351369,104.39978531974424,0.00779147115129618,1.0808565528955207,0.00013188119304967562,0.13282579847595458,3.5983188878981395e-05,10.698199301027651
28,6.146345498380156,70.37845572666203,2.7190451382715634e-14,307.7138980924455,10.409858878925814,74.02488744468553,0.02741311255073161,6.943530734940203e-07,0.21601165223660884,1.3765035494511383e-08,7.341242561053486
29,5.298454558641189,113.54499404408523,7.7629071110379e-15,9.35101881959539,0.16902877629445076,10.958272761251642,0.004308626718592789,1.972910497477854e-07,0.18576716279170166,2.0948301629116073e-09,2.061679819764724
30,6.837657692446286,0.7318328666310424,3.1120949317335445e-10,108.90185924902187,394.14065508811075,2.6478420935086127e-05,1.4602638892309352,0.007952441943912628,0.24038614226515267,0.01686063112881941,12.949148393470583
31,0.4660519925531824,26.02599608964646,1.143183540803531e-15,183.48308001800504,1.2727512281509112,29.43826068999336,0.00025210287519924997,2.925615119875607e-08,0.01639695559839292,1.1879421611769037e-10,8.014131246695824
32,9.280413936458336,1.5142204842531748,1.3391166392038553e-10,38.677494247881256,91.82417919815208,6.137432760667135e-05,1.4252627299999698,0.003420412353095952,0.32619373431376725,0.004758043155279597,12.694227247949252
33,0.1454718649807229,7.428882540562693,1.3670140400678069e-15,29.78222296971476,0.22590878498198697,0.35602212888663903,0.0003296567788410069,3.498868319255741e-08,0.0051184039185825,1.5534865992903748e-10,10.544328176534082
34,1.5026424426151133,0.05975052009933059,2.254705728347467e-09,8.761013591453908,85.34710803037844,5.275361021439367e-09,1.627594921804151,0.05754445932438454,0.05279474680689262,0.3285960680284223,14.461533258443366
35,0.17598328602610458,13.46134718037402,6.092951767476526e-16,19.991634076416833,0.10123989488641241,1.175359875149054,9.812941190258038e-05,1.559464611153031e-08,0.00619189455155392,4.6225991949696534e-11,9.034899194007965
36,12.911375809880406,3.3642773335418164,5.2507750213061455e-11,130.61165144482834,194.17045464287082,0.0016338537557392232,1.3259673379421861,0.0013399194742195956,0.4536055960036924,0.0011677059613623877,11.90264704242766
37,5.682504897383333,83.27853323445939,1.659875243789922e-14,209.17007550728474,5.528748041845972,90.17524904548422,0.013469092456234129,4.2384108289717234e-07,0.19970174384417405,6.5651962113092796e-09,6.550719440437923
38,1.5353169030556584,1.3580125066595639,4.556700333336092e-12,119.74895393683961,52.44287400960772,0.0008285398845322437,1.093925862488707,0.00011658772475329685,0.05401040671148471,2.98914938180609e-05,10.996686194206125
39,4.349060867233279,38.1872261713304,4.6239879125167964e-14,257.91328997193887,11.378148248816938,14.007511553946495,0.0573307085381098,1.1818226084268636e-06,0.15291198457536287,3.053961615921022e-08,8.233712859557476
40,1.048365381608111,0.12057778985476511,2.6949620257092354e-10,34.61929898299932,116.59612468763098,2.455477556606791e-07,1.513106382750996,0.006895398059501069,0.03688028384003425,0.013595746501110628,13.460522246034001
41,3.245903351721408,82.31231233978255,5.543748371179552e-15,177.25371677471776,2.7076132260004004,129.1762242806136,0.002673786261634062,1.4169097002177364e-07,0.11412562093526528,1.26778419578564e-09,6.174811344941707
42,5.231864567121738,2.8475475606390526,1.2034635986182079e-11,110.61400432548764,78.72562466134032,0.0020705942060198,1.2066969156497531,0.0003076415677146178,0.18396735274069465,0.00012824079561730764,11.305178251907279
43,0.28938659614144024,0.04703190472655242,1.3496887669599938e-10,7.674165941531364,18.29100313253062,1.1701967570985618e-08,1.751913717752211,0.00345427784146276,0.010181657067458535,0.004819289370601329,15.846966126849733
44,1.5081034095781942,0.09717811185360918,8.585928661195431e-10,7.554432352777934,45.41350228886826,1.9498647949839094e-08,1.6671685525433106,0.021955607489609563,0.053038160127427576,0.07729132313478769,14.864851561201837
45,6.480510304420196,2.8484818442025968,1.8452424832999148e-11,122.01502218628514,107.52997558512297,0.001845750005294922,1.2466756225949422,0.0004715649333056869,0.22784078665585708,0.0002434416782534371,11.474167265367885
