H2,H2O,O2,H2_melt,H2O_melt,O2_melt,H2_mass_atm,H2O_mass_atm,O2_mass_atm,H2_mass_melt,H2O_mass_melt,O2_mass_melt,H2_mass_tot,H2O_mass_tot,O2_mass_tot,H2_fugacity,H2O_fugacity,O2_fugacity,H2_fugacity_input,Total_Pressure
4931.950426059798,758.0011932199488,7.231068775368398e-15,1455.6642136351954,30515.97941734187,0.0,6.726126769407405e+22,9.238305361178264e+22,1565371.9903240907,5.286244591816212e+22,1.10818779254077e+24,0.0,1.2012371361223616e+23,1.2005708461525528e+24,1565371.9903240907,8599.999998087706,999.9999997848347,4.900926651375735e-14,8600,5689.951619279746
4970.676731721984,755.7711333919282,7.02863194420062e-15,1464.5115615983636,30515.97941795738,0.0,6.811484755614406e+22,9.25534575700082e+22,1528853.2189141465,5.318373735944458e+22,1.1081877925631223e+24,0.0,1.2129858491558863e+23,1.2007412501331305e+24,1528853.2189141465,8699.999998424915,999.9999998251748,4.7889091710197536e-14,8700,5726.447865113912
5009.1615483447695,753.556433589066,6.833931618011927e-15,1473.3106483397412,30515.97941862181,0.0,6.896702927262723e+22,9.27189151184673e+22,1493536.4657381906,5.3503276194457704e+22,1.108187792587251e+24,0.0,1.2247030546708494e+23,1.2009067077057183e+24,1493536.4657381906,8799.999998797262,999.9999998687214,4.680688729010183e-14,8800,5762.717981933835
5047.408085348204,751.3569589262104,6.64659333956341e-15,1482.0622811037533,30515.9794192972,0.0,6.9817786721587905e+22,9.287953864204995e+22,1459370.24381461,5.38210917382828e+22,1.1081877926117778e+24,0.0,1.236388784598707e+23,1.2010673312538277e+24,1459370.24381461,8899.999999183225,999.9999999129858,4.57609563432391e-14,8900,5798.765044274414
5085.4194864004785,749.1725747124719,6.4662645523349504e-15,1490.7672447381306,30515.97941996943,0.0,7.066709495804698e+22,9.303543750932464e+22,1426305.7892425423,5.413721249266521e+22,1.1081877926361899e+24,0.0,1.248043074507122e+23,1.2012232301455144e+24,1426305.7892425423,8999.999999574626,999.9999999570434,4.4749695705533386e-14,9000,5834.59206111295
5123.198831252275,747.0031465401676,6.292613101680291e-15,1499.4263025579867,30515.979420672353,0.0,7.151493016961368e+22,9.318671817086892e+22,1394296.8897929501,5.445166617739328e+22,1.1081877926617166e+24,0.0,1.2596659634700696e+23,1.2013745108325855e+24,1394296.8897929501,9099.999999991747,1000.0000000031126,4.3771589812296294e-14,9100,5870.201977792443
5160.7491374768615,744.8485403619881,6.125325853207553e-15,1508.0401971601577,30515.979421369204,0.0,7.236126963356903e+22,9.333348425317293e+22,1363299.725991313,5.476447975987113e+22,1.1081877926870227e+24,0.0,1.2712574939344016e+23,1.2015212769401956e+24,1363299.725991313,9200.000000412825,1000.0000000487838,4.282520501608313e-14,9200,5905.597677838849
5198.07336220476,742.7086225709768,5.964107418201748e-15,1516.6096512117028,30515.979422103675,0.0,7.3206091676449e+22,9.347583664997076e+22,1333272.7236827498,5.507567948375299e+22,1.108187792713695e+24,0.0,1.28281771160202e+23,1.2016636293636657e+24,1333272.7236827498,9300.00000086456,1000.0000000969206,4.190918433086114e-14,9300,5940.781984775736
5235.174403734365,740.5832600639378,5.808678976617734e-15,1525.135368184809,30515.979422841272,0.0,7.404937563444071e+22,9.36138736088124e+22,1304176.4171046128,5.538529089563134e+22,1.1081877927404808e+24,0.0,1.2943466653007205e+23,1.2018016663492932e+24,1304176.4171046128,9400.000001326256,1000.0000001452623,4.102224256440555e-14,9400,5975.757663798303
5272.055103148016,738.4723203093226,5.658777189411856e-15,1533.618033071825,30515.97942360623,0.0,7.489110181619684e+22,9.374769081549677e+22,1275973.321650209,5.5693338871003334e+22,1.1081877927682603e+24,0.0,1.3058444068720018e+23,1.201935483583757e+24,1275973.321650209,9500.000001813054,1000.0000001953974,4.0163161808448115e-14,9500,6010.527423457339
5308.7182458272855,736.3756714023631,5.514153192462922e-15,1542.0583130554496,30515.979424396923,0.0,7.573125146655305e+22,9.387738147441583e+22,1248627.8155169575,5.599984763860866e+22,1.1081877927969743e+24,0.0,1.3173109910516172e+23,1.2020651742713901e+24,1248627.8155169575,9600.000002324445,1000.0000002472188,3.9330787255212556e-14,9600,6045.0939172296485
5345.166562926065,734.2931821170533,5.374571665273617e-15,1550.456858150015,30515.979425149675,0.0,7.656980673182052e+22,9.400303638605133e+22,1222106.0295489456,5.63048408037178e+22,1.1081877928243104e+24,0.0,1.3287464753553832e+23,1.2021908292103618e+24,1222106.0295489456,9700.000002820618,1000.0000002965538,3.852402331444642e-14,9700,6079.459745043118
5381.402732852854,732.2247219627355,5.239809968259811e-15,1558.8143018277883,30515.979425978527,0.0,7.740675062726207e+22,9.412474402267536e+22,1196375.7446411978,5.660834137087613e+22,1.1081877928544103e+24,0.0,1.340150919981382e+23,1.2023125368770857e+24,1196375.7446411978,9800.000003373649,1000.0000003508763,3.774183000721735e-14,9800,6113.627454815589
5417.429382577508,730.1701612165492,5.109657342751258e-15,1567.131261585653,30515.979426816142,0.0,7.824206700416442e+22,9.424259059885208e+22,1171406.2960728572,5.6910371764482995e+22,1.1081877928848282e+24,0.0,1.3515243876864742e+23,1.2024303834836803e+24,1171406.2960728572,9900.000003941437,1000.0000004057732,3.698321961158517e-14,9900,6147.599543794056
5453.249089018765,728.1293709717071,4.983914168849089e-15,1575.4083395167847,30515.97942764907,0.0,7.907574051988006e+22,9.435666014168051e+22,1147168.484295984,5.721095384955204e+22,1.108187792915076e+24,0.0,1.362866943694321e+23,1.2025444530567566e+24,1147168.484295984,10000.000004515547,1000.0000004603627,3.624725354367442e-14,10000,6181.378459990472
5488.864380336208,726.1022231740366,4.862391276253877e-15,1583.6461228445983,30515.979428511284,0.0,7.990775660837816e+22,9.446703455751799e+22,1123634.4916453776,5.751010895110159e+22,1.1081877929463873e+24,0.0,1.3741786555947975e+23,1.2026548275039053e+24,1123634.4916453776,10100.000005118076,1000.0000005168716,3.553303945310137e-14,10100,6214.966603510245
5524.277737159348,724.0885906519319,4.744909303847772e-15,1591.8451844279305,30515.97942938151,0.0,8.073810145166613e+22,9.457379369588328e+22,1100777.8045302616,5.7807857872500295e+22,1.1081877929779895e+24,0.0,1.3854595932416642e+23,1.2027615866738728e+24,1100777.8045302616,10200.000005735516,1000.0000005739059,3.4839728516490274e-14,10200,6248.36632781128
5559.491593819272,722.0883471497724,4.6312981042150894e-15,1600.0060832546294,30515.979430282656,0.0,8.156676195289522e+22,9.467701541184562e+22,1078573.1407113264,5.810422091339187e+22,1.1081877930107148e+24,0.0,1.3967098286628708e+23,1.2028648084225604e+24,1078573.1407113264,10300.000006383118,1000.0000006329665,3.4166512914584405e-14,10300,6281.579940969044
5594.508339507315,720.1013673531083,4.521396189484828e-15,1608.1293649054855,30515.979431221567,0.0,8.239372571005748e+22,9.477677562554342e+22,1056996.3812699644,5.839921788654271e+22,1.1081877930448112e+24,0.0,1.4079294359660018e+23,1.2029645686703546e+24,1056996.3812699644,10400.000007066088,1000.0000006945021,3.35126234779093e-14,10400,6314.609706860423
5629.330319406537,718.1275269127542,4.415050215312721e-15,1616.2155620007125,30515.979432179403,0.0,8.321898099082231e+22,9.487314837976967e+22,1036024.5069347074,5.869286813405588e+22,1.108187793079595e+24,0.0,1.419118491248782e+23,1.2030609414593647e+24,1036024.5069347074,10500.000007772285,1000.0000007572783,3.287732748877522e-14,10500,6347.457846319291
5663.959835795054,716.1667024673712,4.312114500049139e-15,1624.2651946293263,30515.979433135835,0.0,8.404251670844749e+22,9.49662058956511e+22,1015635.5384473896,5.898519054296398e+22,1.1081877931143279e+24,0.0,1.4302770725141146e+23,1.203153999009979e+24,1015635.5384473896,10600.000008488354,1000.0000008199621,3.225992662783065e-14,10600,6380.126538262425
5698.399149127506,714.2187716655609,4.212450576399498e-15,1632.278770763757,30515.97943415389,0.0,8.486432239878398e+22,9.50560186266062e+22,995808.4806787063,5.927620356028583e+22,1.1081877931512985e+24,0.0,1.441405259590698e+23,1.2032438117779046e+24,995808.4806787063,10700.000009257254,1000.000000886685,3.165975505445892e-14,10700,6412.617920793066
5732.6504790249855,712.2836131770922,4.1159267730523565e-15,1640.2567866427312,30515.979435195473,0.0,8.568438819735878e+22,9.514265530935205e+22,976523.2702130104,5.956592520693078e+22,1.1081877931891237e+24,0.0,1.4525031340428955e+23,1.2033304484984757e+24,976523.2702130104,10800.000010053767,1000.0000009549499,3.107617761036251e-14,10800,6444.934092202077
5766.7160053008965,710.3611067120812,4.0224178241215584e-15,1648.1997271549383,30515.97943625049,0.0,8.650270481823865e+22,9.522618301436142e+22,957760.7261795108,5.985437309163158e+22,1.1081877932274365e+24,0.0,1.4635707790987024e+23,1.203413976241798e+24,957760.7261795108,10900.000010871481,1000.0000010240949,3.0508588138736225e-14,10900,6477.0771120129775
5800.597868933282,708.4511330348831,3.931804504254122e-15,1656.1080662016109,30515.979437362173,0.0,8.731926353338657e+22,9.530666719417706e+22,939502.5040861156,6.01415644241115e+22,1.1081877932678074e+24,0.0,1.4746082795749807e+23,1.2034944604619844e+24,939502.5040861156,11000.000011740536,1000.0000010969541,2.9956407909657954e-14,11000,6509.049001968166
5834.298172973253,706.5535739710989,3.8439732874994145e-15,1663.9822670358117,30515.979438493156,0.0,8.813405615232164e+22,9.53841717294363e+22,921731.0524459408,6.04275160274055e+22,1.1081877933088789e+24,0.0,1.4856157217972713e+23,1.2035719650383153e+24,921731.0524459408,11100.000012635968,1000.0000011710779,2.941908414397096e-14,11100,6540.851746944351
5867.81898348181,704.6683124213328,3.758816028264749e-15,1671.822782602129,30515.979439656385,0.0,8.89470750033028e+22,9.54587589743579e+22,904429.5720189331,6.071224435019632e+22,1.1081877933511217e+24,0.0,1.4965931935349911e+23,1.2036465523254795e+24,904429.5720189331,11200.000013567273,1000.0000012473154,2.889608862959873e-14,11200,6572.487295903144
5901.162330402769,702.7952323679639,3.6762296626842935e-15,1679.6300558539374,30515.97944087662,0.0,8.97583129147241e+22,9.55304898000287e+22,887581.9774751368,6.099576547833574e+22,1.1081877933954345e+24,0.0,1.5075407839305984e+23,1.2037182831954632e+24,887581.9774751368,11300.0000145523,1000.0000013272888,2.8386916422819565e-14,11300,6603.957562770733
5934.330208406134,700.9342188800657,3.596115928955957e-15,1687.404520057284,30515.979442138323,0.0,9.056776319714674e+22,9.559942363617238e+22,871172.8613213418,6.127809514588027e+22,1.1081877934412532e+24,0.0,1.51845858343027e+23,1.2037872170774255e+24,871172.8613213418,11400.000015581112,1000.0000014099802,2.7891084628912284e-14,11400,6635.2644272862
5967.324577731069,699.0851581206405,3.5183811053085535e-15,1695.1465990891127,30515.979443450702,0.0,9.137541962633098e+22,9.566561851197197e+22,855187.4599431293,6.155924874592113e+22,1.1081877934889123e+24,0.0,1.5293466837225213e+23,1.2038534120008842e+24,855187.4599431293,11500.000016660892,1000.0000014959928,2.7408131256938165e-14,11500,6666.40973585171
6000.147364980335,697.2479373490479,3.44293576431896e-15,1702.8567077179516,30515.979444800083,0.0,9.218127642656684e+22,9.572913109509679e+22,839611.6216147126,6.183924134077741e+22,1.1081877935379149e+24,0.0,1.5402051776734424e+23,1.2039169246330117e+24,839611.6216147126,11600.000017783183,1000.0000015844304,2.693761414310541e-14,11600,6697.3953023293825
6032.8004639134615,695.4224449256528,3.3696945424598207e-15,1710.535251879466,30515.97944620999,0.0,9.29853282549098e+22,9.579001672985186e+22,824431.7763531577,6.211808767200281e+22,1.1081877935891159e+24,0.0,1.5510341592691263e+23,1.2039778103189677e+24,824431.7763531577,11700.00001896521,1000.0000016768349,2.6479109938476574e-14,11700,6728.222908839114
6065.285736191145,693.6085703114542,3.298575923787684e-15,1718.1826289349792,30515.979447676727,0.0,9.378757018564396e+22,9.58483294735894e+22,809634.9074900855,6.239580216977377e+22,1.1081877936423803e+24,0.0,1.5618337235541773e+23,1.2040361231159698e+24,809634.9074900855,11800.000020205685,1000.0000017729641,2.6032213156238645e-14,11800,6758.894306502599
6097.60501211663,691.8062040696582,3.229502036820691e-15,1725.799227924967,30515.979449197905,0.0,9.458799769555245e+22,9.590412213228427e+22,795208.5248550812,6.267239896209518e+22,1.1081877936976219e+24,0.0,1.5726039665764763e+23,1.2040919158299062e+24,795208.5248550812,11900.000021503605,1000.000001872661,2.5596535274946546e-14,11900,6789.411216186289
6129.76009135236,690.0152378656328,3.1623984636900102e-15,1733.385429812187,30515.97945078091,0.0,9.538660664968136e+22,9.595744629487566e+22,781140.6394647236,6.2947891883629575e+22,1.1081877937551088e+24,0.0,1.5833449853331093e+23,1.2041452400499845e+24,781140.6394647236,12000.00002286577,1000.0000019764104,2.5171703893832674e-14,12000,6819.775329217993
6161.752743611027,688.2355644654367,3.097194060727623e-15,1740.9416077145195,30515.97945243182,0.0,9.618339328753469e+22,9.600835236641992e+22,767419.7396203002,6.322229448415277e+22,1.1081877938150615e+24,0.0,1.5940568777168746e+23,1.2041961461814814e+24,767419.7396203002,12100.000024297593,1000.0000020846103,2.475736193672689e-14,12100,6849.988308076463
6193.584709329515,686.4670777337893,3.033820789726203e-15,1748.4681271298641,30515.97945415357,0.0,9.697835420980555e+22,9.605688960021158e+22,754034.7683268264,6.3495620036721014e+22,1.1081877938775868e+24,0.0,1.6047397424652658e+23,1.2042446834777984e+24,754034.7683268264,12200.000025802812,1000.0000021974525,2.435316690149784e-14,12200,6880.051787063305
6225.257700322247,684.7096726312545,2.972213559152994e-15,1755.965346152447,30515.97945594079,0.0,9.77714863655489e+22,9.610310612886215e+22,740975.101949335,6.376788154552611e+22,1.1081877939424898e+24,0.0,1.61539367911075e+23,1.204290900071352e+24,740975.101949335,12300.00002737854,1000.0000023145861,2.3958790152017933e-14,12300,6909.967372953502
6256.773400424131,682.9632452117427,2.912310074662206e-15,1763.433615683324,30515.979457809655,0.0,9.85627870399275e+22,9.614704899452406e+22,728230.5300306964,6.403909175353991e+22,1.1081877940103577e+24,0.0,1.626018787934674e+23,1.2043348430048818e+24,728230.5300306964,12400.000029037772,1000.0000024370705,2.3573916249997344e-14,12400,6939.736645635874
6288.1334661035535,681.2276926176465,2.854050698284554e-15,1770.8732796302613,30515.97945977032,0.0,9.935225384222511e+22,9.618876417793936e+22,715791.2361971796,6.430926314977294e+22,1.1081877940815591e+24,0.0,1.6366151699199804e+23,1.2043765582594985e+24,715791.2361971796,12500.000030790801,1000.0000025655712,2.319824232399758e-14,12500,6969.3611587212
6319.339527053537,679.502913074088,2.7973783157287793e-15,1778.284675099265,30515.97946178624,0.0,1.0013988469419529e+23,9.622829662651608e+22,703647.7800852987,6.457840797622981e+22,1.1081877941547672e+24,0.0,1.647182926704251e+23,1.2044160907812833e+24,703647.7800852987,12600.000032610456,1000.0000026976933,2.2831477473317314e-14,12600,6998.842440127624
6350.393186807267,677.7888058878566,2.7422382112925775e-15,1785.668132589726,30515.979463911557,0.0,1.0092567781941472e+23,9.626569028221494e+22,691791.0802334736,6.4846538234995895e+22,1.1081877942319482e+24,0.0,1.6577221605441062e+23,1.2044534845141631e+24,691791.0802334736,12700.000034539064,1000.0000028369855,2.2473342204916593e-14,12700,7028.181992695123
6381.296012793634,676.0852701134131,2.6885779450595306e-15,1793.0239734877657,30515.97942073299,0.0,1.0170963157761745e+23,9.630098793077294e+22,680212.396742323,6.511366559720822e+22,1.1081877926639186e+24,0.0,1.6682329717482566e+23,1.2044887805946916e+24,680212.396742323,12800.000000089029,1000.0000000070868,2.2123567824737387e-14,12800,7057.381282907047
6412.049578260751,674.3922097817504,2.636347260554349e-15,1800.3525208127328,30515.979420736352,0.0,1.0249174506380034e+23,9.633423192556316e+22,668903.3203864907,6.537980179331439e+22,1.1081877926640406e+24,0.0,1.6787154685711473e+23,1.2045220245896038e+24,668903.3203864907,12900.000000092426,1000.0000000073069,2.1781896234636868e-14,12900,7086.441788042502
6442.655401595638,672.7095261355018,2.585497951296653e-15,1807.6540837453747,30515.97942073988,0.0,1.0327201719699603e+23,9.636546317843875e+22,657855.751391872,6.564495805121328e+22,1.1081877926641688e+24,0.0,1.689169752482093e+23,1.2045532558426075e+24,657855.751391872,13000.000000096099,1000.0000000075383,2.1448079008324983e-14,13000,7115.36492773114
6473.114987130593,671.0371227351237,2.53598378025439e-15,1814.9289680794382,30515.979420743453,0.0,1.0405044730331086e+23,9.639472186487403e+22,647061.8900286161,6.59091454758048e+22,1.1081877926642986e+24,0.0,1.6995959277911565e+23,1.2045825145291725e+24,647061.8900286161,13100.000000099737,1000.0000000077727,2.112187723563861e-14,13100,7144.152109865717
6503.429815709389,669.37490418776,2.4877603813603736e-15,1822.1774738396164,30515.979420747008,0.0,1.0482703496042291e+23,9.642204727911573e+22,636514.2224105604,6.617237496248566e+22,1.1081877926644275e+24,0.0,1.7099940992290857e+23,1.2046098399435433e+24,636514.2224105604,13200.000000103506,1000.0000000080055,2.080306102163065e-14,13200,7172.804719897149
6533.601345182728,667.7227761397138,2.4407851708161354e-15,1829.3998954331603,30515.97942075084,0.0,1.0560177998859563e+23,9.644747785685909e+22,626205.5080539233,6.643465720265521e+22,1.1081877926645666e+24,0.0,1.7203643719125086e+23,1.2046352705214257e+24,626205.5080539233,13300.000000107457,1000.0000000082565,2.049140908140647e-14,13300,7201.324121322442
6563.631010890392,666.080645268607,2.3950172632105157e-15,1836.5965217964297,30515.97942075475,0.0,1.06374682441997e+23,9.647105119723645e+22,616128.7680631177,6.669600268903734e+22,1.1081877926647087e+24,0.0,1.7307068513103434e+23,1.2046588438619452e+24,616128.7680631177,13400.000000111555,1000.0000000085129,2.018670835604317e-14,13400,7229.711656158999
6593.52022613093,664.4484192753254,2.350417392159135e-15,1843.7676365365523,30515.979420758584,0.0,1.0714574260031872e+23,9.649280408415041e+22,606277.273907837,6.69564217208249e+22,1.1081877926648479e+24,0.0,1.741021643211436e+23,1.2046805967489983e+24,606277.273907837,13500.00000011565,1000.000000008764,1.9888753648351994e-14,13500,7257.968645406255
6623.270382618815,662.8260068757176,2.3069478351906347e-15,1850.9135180684316,30515.97942076267,0.0,1.0791496096067664e+23,9.651277250696706e+22,596644.536757823,6.721592440865509e+22,1.1081877926649964e+24,0.0,1.751308853693317e+23,1.2047005651719634e+24,596644.536757823,13600.000000119933,1000.0000000090319,1.959734727732099e-14,13600,7286.096389494533
6652.882850929608,661.2133177920582,2.2645723426233475e-15,1858.0344397471972,30515.97942076703,0.0,1.0868233822978604e+23,9.653099168059073e+22,587224.2973436982,6.747452067941946e+22,1.1081877926651547e+24,0.0,1.761568589092055e+23,1.2047187843457455e+24,587224.2973436982,13700.000000124608,1000.0000000093178,1.9312298750143866e-14,13700,7314.096168721666
6682.358980933526,659.6102627443438,2.223256070194395e-15,1865.1306699963195,30515.97942077148,0.0,1.0944787531640024e+23,9.654749606494666e+22,578010.516314526,6.773222028091635e+22,1.1081877926653163e+24,0.0,1.771800955973166e+23,1.204735288730263e+24,578010.516314526,13800.000000129314,1000.0000000096095,1.9033424450828196e-14,13800,7341.96924367787
6711.70010221795,658.0167534414309,2.182965515218186e-15,1872.2024724316816,30515.97942077585,0.0,1.1021157332400627e+23,9.656231938389052e+22,568997.3650644033,6.798903278635651e+22,1.108187792665475e+24,0.0,1.782006061103628e+23,1.2047501120493654e+24,568997.3650644033,13900.000000134016,1000.0000000098958,1.876054734442807e-14,13900,7369.716855659381
6740.9075244990345,656.4327025720286,2.143668456066053e-15,1879.2501059815825,30515.979420780448,0.0,1.1097343354376526e+23,9.657549464356428e+22,560179.2170021313,6.824496759872117e+22,1.1081877926656421e+24,0.0,1.7921840114248645e+23,1.2047632873092063e+24,560179.2170021313,14000.000000138929,1000.0000000101971,1.8493496696011415e-14,14000,7397.340227071063
6769.982538022583,654.8580237955359,2.1053338947726968e-15,1886.2738250029186,30515.979420785385,0.0,1.1173345744768627e+23,9.658705415021249e+22,551550.6392396886,6.850003395498099e+22,1.1081877926658213e+24,0.0,1.8023349140266726e+23,1.2047748468160337e+24,551550.6392396886,14100.000000144291,1000.0000000105208,1.823210780352892e-14,14100,7424.840561818119
6798.926413954855,653.2926317327846,2.0679320025876268e-15,1893.2738793936585,30515.979420790685,0.0,1.1249164668203017e+23,9.659702952748373e+22,543106.3846766879,6.87542409301807e+22,1.1081877926660137e+24,0.0,1.812458876122109e+23,1.2047848221934974e+24,543106.3846766879,14200.000000150048,1000.0000000108682,1.7976221743806123e-14,14200,7452.21904568764
6827.740404763374,651.7364419566821,2.0314340683013304e-15,1900.2505147018112,30515.979420796015,0.0,1.1324800306093098e+23,9.660545173323123e+22,534841.3844593404,6.900759744139628e+22,1.1081877926662074e+24,0.0,1.8225560050232724e+23,1.2047932443994386e+24,534841.3844593404,14300.00000015581,1000.0000000112173,1.772568513092351e-14,14300,7479.476846720056
6856.425744588537,650.1893709827965,1.9958124491872354e-15,1907.203972231046,30515.97942080162,0.0,1.1400252856023667e+23,9.661235107583422e+22,526750.7407938697,6.926011225157044e+22,1.1081877926664109e+24,0.0,1.8326264081180712e+23,1.204800143742245e+24,526750.7407938697,14400.000000161703,1000.0000000115848,1.7480349886304234e-14,14400,7506.615115571333
6884.9836496055195,648.6513362598339,1.9610405244102014e-15,1914.1344891429662,30515.979420807565,0.0,1.1475522531154744e+23,9.661775723004645e+22,518829.7200953865,6.951179397322682e+22,1.1081877926666267e+24,0.0,1.8426701928477427e+23,1.2048055498966731e+24,518829.7200953865,14500.000000168302,1000.0000000119744,1.7240073019860647e-14,14500,7533.634985865354
6913.415318377014,647.122256160091,1.92709265076198e-15,1921.0422985561374,30515.979420813805,0.0,1.1550609559644596e+23,9.66216992523949e+22,511073.7464544376,6.976265107206613e+22,1.1081877926668534e+24,0.0,1.8526874666851208e+23,1.2048094919192483e+24,511073.7464544376,14600.000000175083,1000.0000000123832,1.7004716421596023e-14,14600,7560.537574537105
6941.721932197841,645.6020499698435,1.8939441205928513e-15,1927.9276296423068,30515.97942082032,0.0,1.1625514184093338e+23,9.662420559614324e+22,503478.3954045427,7.001269187046036e+22,1.1081877926670899e+24,0.0,1.8626783371139376e+23,1.2048119982632332e+24,503478.3954045427,14700.000000182186,1000.0000000128103,1.6774146663099544e-14,14700,7587.323982167684
6969.904655430633,644.0906378797366,1.8615711218168498e-15,1934.7907077195503,30515.97942082742,0.0,1.1700236661003627e+23,9.662530412583323e+22,496039.387974941,7.026192455083547e+22,1.1081877926673477e+24,0.0,1.8726429116087173e+23,1.204813096793181e+24,496039.387974941,14800.000000189928,1000.0000000132758,1.654823480839628e-14,14800,7613.99529331037
6997.964635833246,642.5879409751084,1.829950699875264e-15,1941.631754342593,30515.979420835225,0.0,1.1774777260259288e+23,9.662502213141346e+22,488752.58501369273,7.0510357158951266e+22,1.1081877926676312e+24,0.0,1.8825812976154414e+23,1.2048128147990447e+24,488752.58501369273,14900.000000198339,1000.000000013787,1.6326856233652878e-14,14900,7640.552576808354
7025.903004878286,641.0938812263133,1.7990607215505747e-15,1948.4509873904549,30515.979420843116,0.0,1.1849136264621193e+23,9.66233863419741e+22,481613.9817671898,7.075799760708437e+22,1.1081877926679177e+24,0.0,1.892493602532963e+23,1.2048111790098918e+24,481613.9817671898,15000.000000206885,1000.0000000143044,1.6109890455268432e-14,15000,7666.996886104599
7053.720878065301,639.6083814791052,1.768879840529914e-15,1955.2486211516134,30515.979420851756,0.0,1.1923313969240176e+23,9.662042293910704e+22,474619.70270303084,7.100485367712084e+22,1.1081877926682315e+24,0.0,1.902379933695226e+23,1.2048082156073386e+24,474619.70270303084,15100.000000216298,1000.0000000148706,1.5897220965912767e-14,15100,7693.329259544406
7081.419355224582,638.1313654449267,1.7393874646217993e-15,1962.024866406369,30515.97942086104,0.0,1.1997310681184536e+23,9.661615756988236e+22,467765.9965635887,7.125093302354729e+22,1.1081877926685687e+24,0.0,1.9122403983539266e+23,1.2048039502384511e+24,467765.9965635887,15200.000000226331,1000.0000000154791,1.5688735078083107e-14,15200,7719.550720669509
7108.999520814353,636.6627576912636,1.7105637245378234e-15,1968.7799305070278,30515.979420870728,0.0,1.2071126718984197e+23,9.661061535947421e+22,461049.23163887364,7.1496243176362715e+22,1.1081877926689205e+24,0.0,1.922075103662047e+23,1.2047984080283947e+24,461049.23163887364,15300.000000236887,1000.0000000161141,1.5484323774799954e-14,15300,7745.662278505616
7136.462444210777,635.202483632051,1.682389444154727e-15,1975.5140174556807,30515.979420881296,0.0,1.2144762412189295e+23,9.660382092344301e+22,454465.8912475102,7.174079154390304e+22,1.1081877926693043e+24,0.0,1.93188415665796e+23,1.2047916135927474e+24,454465.8912475102,15400.000000248398,1000.0000000168067,1.5283881567067806e-14,15400,7771.664927842828
7163.809179990703,633.7504695180293,1.6548461121775738e-15,1982.227327979643,30515.97942089268,0.0,1.2218218100942737e+23,9.659579837967172e+22,448012.56941537757,7.198458541558073e+22,1.1081877926697176e+24,0.0,1.9416676642500812e+23,1.2047835910493893e+24,448012.56941537757,15500.000000260763,1000.0000000175528,1.5087306357747614e-14,15500,7797.559649508733
7191.040768208153,632.3066424272045,1.6279158551302691e-15,1988.9200596048324,30515.979420905336,0.0,1.229149413556718e+23,9.658657135998638e+22,441685.9667422272,7.222763196454949e+22,1.1081877926701773e+24,0.0,1.951425733202213e+23,1.2047743640301636e+24,441685.9667422272,15600.000000274416,1000.0000000183821,1.489449931152327e-14,15600,7823.347410635358
7218.158234663786,630.8709302552652,1.6015814116027524e-15,1995.5924067269025,30515.979420918396,0.0,1.236459087616471e+23,9.657616302145052e+22,435482.88644682855,7.2469938250287466e+22,1.1081877926706516e+24,0.0,1.9611584701193455e+23,1.2047639556921022e+24,435482.88644682855,15700.00000028863,1000.0000000192382,1.4705364730641414e-14,15700,7849.029164919051
7245.162591169228,629.4432617062042,1.5758261076899626e-15,2002.2445606806596,30515.979420933567,0.0,1.24375086922311e+23,9.656459605737621e+22,429400.2305821143,7.2711511221118154e+22,1.1081877926712026e+24,0.0,1.9708659814342915e+23,1.2047523887285787e+24,429400.2305821143,15800.00000030508,1000.0000000202325,1.451980993614777e-14,15800,7874.605852875432
7272.054835802933,628.0235662827076,1.5506338335589992e-15,2008.8767098069175,30515.979420948934,0.0,1.251024796227907e+23,9.655189270800006e+22,423434.99641165824,7.295235771663821e+22,1.1081877926717605e+24,0.0,1.9805483733942892e+23,1.2047396853797607e+24,423434.99641165824,15900.000000321868,1000.0000000212394,1.4337745154321692e-14,15900,7900.078402085641
7298.835953163435,626.6117742769762,1.5259890210881188e-15,2015.4890395183343,30515.979420966563,0.0,1.2582809073478823e+23,9.653807477092635e+22,417584.27294017706,7.319248447010831e+22,1.1081877926724007e+24,0.0,1.9902057520489655e+23,1.2047258674433271e+24,417584.27294017706,16000.000000341035,1000.0000000223948,1.4159083408081491e-14,16000,7925.447727440412
7325.506914613165,625.2078167611979,1.5018766225201129e-15,2022.0817323624842,30515.979420985343,0.0,1.2655192421304564e+23,9.652316361123492e+22,411845.2375900504,7.343189811074361e+22,1.1081877926730827e+24,0.0,1.9998382232378925e+23,1.2047109562843176e+24,411845.2375900504,16100.000000361524,1000.0000000236257,1.3983740413077846e-14,16100,7950.714731374363
7352.0686785196785,623.8116255784237,1.478282090080359e-15,2028.654968083921,30515.979421005977,0.0,1.2727398409197058e+23,9.650718017136821e+22,406215.15301741613,7.367060516596759e+22,1.108187792673832e+24,0.0,2.0094458925793818e+23,1.2046949728452003e+24,406215.15301741613,16200.00000038407,1000.0000000249781,1.3811634478278796e-14,16200,7975.880304098102
7378.522190489505,622.4231333332928,1.455191356508847e-15,2035.2089236841177,30515.979421028867,0.0,1.2799427448234117e+23,9.649014498072696e+22,400691.3640607724,7.390861206358874e+22,1.1081877926746632e+24,0.0,2.0190288654592992e+23,1.2046779376553902e+24,400691.3640607724,16300.00000040906,1000.0000000264782,1.3642686410800784e-14,16300,8000.945323822798
