H2O,H2,O2,CO2,CO,H2_melt,H2O_melt,O2_melt,CO2_melt,CO_melt,fo2_shift
0.035510587479899956,4.2331332031654325,2.5087292337186923e-16,0.11141620215631269,34.28719313430159,26.871638920796357,181.8470423899433,0.0,0.05090667407329706,1.066855368606055,-4
0.06428335113022678,2.423280770858145,2.508715946527082e-15,0.367355431314547,35.7496009572828,20.05936207261752,244.66765960429962,0.0,0.16783881014932928,1.1031052684721059,-3
0.0983537910861965,1.1724452041631246,2.5087595889009594e-14,1.181469723236293,36.35829863482575,13.71040051422525,302.6375870645338,0.0,0.5397137538293834,1.1181056498074957,-2
0.13017981807038836,0.490716332043242,2.5089282458780326e-13,3.6329500601505917,35.35296033358253,8.685366462274551,348.1762500266172,0.0,1.6588398990807407,1.093303223968553,-1
0.15473342652453564,0.18443246498826021,2.509316773330162e-12,10.081266402749268,31.020430812339207,5.2003496897888795,379.59403988380876,0.0,4.597746157721893,0.9847324738014683,0
0.17127413462300395,0.06455048835171331,2.509842357995895e-11,22.14236968931029,21.543256568636224,2.9995604432363785,399.36794565201006,0.0,10.076053050556595,0.7356124703823539,1
0.18148490901677616,0.021628060575741393,2.510197118896994e-10,34.71296482565046,10.679434915178375,1.6910378630387253,411.10009048788515,0.0,15.759912110714403,0.4196030329308984,2
0.1874646675172714,0.007064545886591373,2.510338555678033e-09,41.983942572970435,4.084393248241944,0.9407117911805608,417.8178849795339,0.0,19.035505688931085,0.19449213318669492,3
0.19086186505211136,0.002274467852745559,2.5103869351449344e-08,44.916199216159015,1.381793498139173,0.5193652675917578,421.5866936742103,0.0,20.354007839470498,0.0817249222095606,4
