H2O,H2,O2,CO,CO2,CH4,N2,S2,H2S,SO2,fo2_shift,number_ocean_moles,ch_ratio
863.5761409055824,28.629621698355855,3.243635137506912e-09,8.614090597754371,100.65027244991495,0.0009928509187131739,0.8587510386398193,2.6675061901438775,172.23269289691305,3.2185143629684756,3.11295933840222,2.851443772653044,0.6115976064809926
1465.4202941748772,83.88791598784476,1.0878963951054712e-09,8.207018165097331,55.535244091083946,0.014023287017395253,0.7464906284756353,0.25589526326319695,156.3067717084048,0.3343408162296756,2.638514879687592,5.256231744426903,0.2227098996840545
443.5479534099159,52.13080299472133,2.580799556179156e-10,13.30261976207221,43.84336072576793,0.018022218688600402,0.8635077477808449,0.8776247240842054,179.8854777344877,0.14688567296158217,2.013681617383524,1.799841671015672,0.504124111729171
146.34959511733433,656.1941380174316,1.7732921967657715e-13,13.132432676813158,1.1345531765773005,107.5422480203062,0.32440116637673033,0.000798327964929844,68.29207084943266,3.0439794173687886e-06,-1.1492923549819176,7.700630161605748,0.6683237866856229
1406.6985300410765,40.26497185732258,4.351201672144591e-09,2.8024558384517095,37.92563888468462,0.0005516306100983692,0.7580916543739691,1.087492256258982,154.66347045840087,2.7567224084973136,3.240536554728677,4.860161252643879,0.1515105803906266
520.3557708167643,409.00860616174424,5.770292165114071e-12,81.91938777368708,40.371521861376436,45.689044445791474,0.6028705645894432,0.007095543840163543,126.90319452660066,0.00029529859746189294,0.36312514521208783,4.379196775336962,0.8720759267157437
2222.81292832661,28.170981252254332,2.219544333585066e-08,7.600586755141453,232.3103473257552,0.0003242489242278441,0.817359915830291,2.052266463125979,148.6504106360672,19.317522887106918,3.9481911661499307,6.753712477244157,0.5956760037451331
39.217755620566166,660.4281951338053,1.257118464005146e-14,2.618148776881881,0.060224325669304926,81.56743722304604,0.2339299261839645,0.00040983350788445966,49.24663970163983,1.5461466152726472e-07,-2.2986964528118907,8.968769327639954,0.5503577085316602
322.6632808729182,93.44676265793345,4.2504265458637647e-11,42.06792272244627,56.26739985281048,0.4512557167691861,0.8703255277069255,0.28157722242405875,182.6460503622524,0.013702569477413664,1.2303598573028127,1.5850138791919344,0.9815185938688898
1280.6385534764777,118.89369517544746,4.136161038569101e-10,50.080013460729745,208.9549569334696,0.2787678935464171,0.8302190452182002,0.15852363022096713,174.36250274552586,0.10004955957758081,2.2185247813946996,4.362621481492574,0.9812974734243096
113.26752894597284,126.15064588180176,2.8740468306694996e-12,13.708073507237339,4.767743319826469,1.0305471045682106,0.7631306776341926,0.11918660415656904,160.4170279890388,0.0006028070191885709,0.06042118241814798,1.211506681221246,0.2891791498801688
678.1259787457875,377.6802824742683,1.1493017961462152e-11,26.721833084384134,18.58543845489863,9.004450497580816,0.5847402740072617,0.00782823977082288,123.08457668563244,0.0006177843213807098,0.6623614274496283,4.708748410069287,0.27035876795738595
1346.5530170096918,26.998794371036357,8.86788632510938e-09,11.995038950428745,231.7401281426405,0.0007436006016433395,0.8786839952743257,2.9200374274101426,169.93617735599656,9.206298743886189,3.549747459406145,4.04093326110296,0.940850253918935
1042.517281288502,19.109025788795417,1.0610879380619805e-08,5.883370498769515,124.334430326503,0.00016702711850925665,0.8667716582328888,5.035105635584033,157.9392619657343,14.465265463423567,3.6276787197357825,3.2367659195582137,0.6361657716847944
7.958727822767284,258.14650815469827,3.3885721786798876e-15,3.948326651061368,0.04715317788081712,36.19900230330597,0.4262770331845928,0.008903905623902912,89.72300147497461,1.9425748067954958e-07,-2.8680559171604054,2.310958063102176,0.5592394740992028
1170.3576967243657,108.53942594745598,4.1449961901767937e-10,22.17819527106603,92.63557303214749,0.10277762126623098,0.7740261012522195,0.16524463521771868,162.51687740186813,0.10236666562150906,2.2194514777343244,4.284555572190428,0.4749376055240636
2992.5543860094253,44.19494490077875,1.6345599569453094e-08,9.877603784562472,259.0845710866554,0.0012085253193681185,0.7876467498981007,0.9017520397629574,154.5836038834663,9.43007527276182,3.815328197496245,9.320767587940914,0.5021406436597471
621.5716167809222,581.1723290858872,4.0778799659278865e-12,34.68038427392911,14.367812159856491,46.45537016779272,0.4977920503420962,0.002396331487935194,104.79139942669282,0.0001212770494430578,0.21236178001814565,6.471860663402264,0.4063103220632499
48.87074902129243,571.6056468692601,2.6059550170442988e-14,6.0035201877643045,0.19882864566583047,97.3139105946953,0.2828410139957915,0.0007997789643993004,59.5427328443537,4.477366449988836e-07,-1.9821057431524123,7.113791328069999,0.7051482672750052
48.23039534538494,351.8158949070836,6.69996717954621e-14,11.68968635859603,0.6207671377200256,44.76687934018273,0.3841212604347727,0.0038933520439352184,80.85829118399464,2.5398335170573024e-06,-1.571999982704182,3.4162613174335252,0.5961555920413087
1088.9274429017921,95.12475312337453,4.6716763304964e-10,34.67270966957914,153.74948774008035,0.11625131701061729,0.8266191515169853,0.24489167457829397,173.3915055861288,0.14045282973568,2.2714000877835225,3.7783437274388647,0.8273864075117309
91.51622248009268,413.0600707710613,1.7499743608905136e-13,9.465537776962657,0.8123639779065003,30.918275780129058,0.360518217880674,0.0024881270679749383,75.89213272857167,5.303208486486961e-06,-1.1550409721495223,4.098498620579265,0.38213805808991874
198.3659348789673,638.211220961253,3.4440326558328786e-13,29.117444970745158,3.505713453340173,161.84820624570395,0.3841177123668665,0.0011832482389126952,80.86295978671697,7.1974048355100356e-06,-0.8610053972553331,7.4330310175246534,0.9335568349677755
1391.6984940220998,566.5684966540388,2.1510346925599332e-11,79.47513644783272,75.6213648039613,44.05262638829872,0.6158699091263504,0.0038593800034335715,129.64580184574976,0.0008118521090861132,0.9345747569054899,8.128009984567061,0.5452812628702817
38.94003348514363,438.7308180142684,2.8083957216538553e-14,2.421779657223426,0.08326323871104287,22.27722777759787,0.270168698510439,0.0012386183327987713,56.87405036679327,6.004789557710101e-07,-1.9496143552222778,4.9309292768999295,0.2549721063783435
1243.3519097032613,568.9151247079859,1.7027665780756152e-11,118.22085343174243,100.08319713307515,74.262724314292,0.630949310171588,0.004017341193268675,132.82019185731573,0.0006556849471105687,0.8330824592754347,7.633304554212598,0.8325940906074483
9.934318707142966,244.59079902143458,5.881090885488727e-15,1.9447085440106795,0.030596587348635896,12.149689930797148,0.4232095314578904,0.009775558693528958,89.07548057729734,3.532640324308079e-07,-2.628614767000511,1.9997929961813532,0.22875110538677956
4.452477140000398,434.17611346498234,3.7491558013411833e-16,0.2575142081611169,0.0010229571959294618,20.07824232019163,0.21390276219889412,0.0007928151018568851,45.02970982500563,6.413427398841806e-09,-3.824139169472769,5.63341934378551,0.23131781706762694
21.426425685186757,332.14625994371806,1.4835516467834792e-14,10.468947562366422,0.26160369930949323,75.93986290493916,0.3953853407952995,0.00462793620426252,83.22816373059037,6.13150503186641e-07,-2.226769987995061,3.4250732464377873,0.8771943462827116
87.87971629807635,587.1147892101391,7.987174948235054e-14,7.557775671880604,0.4382078137477766,73.82489284080383,0.2934654890051662,0.0008161061153031742,61.77938786816146,1.386236246910075e-06,-1.4956794608073318,6.932885799687005,0.5511990032533863
3.065081505498837,271.89362046086467,4.530519093245804e-16,2.198231299352755,0.009599240911850616,61.14441952001377,0.4154568836508908,0.007624370675680726,87.44767825307211,2.4033703741310328e-08,-3.7419246929569017,2.6838206998724448,0.7787498335007694
181.68005439062847,812.1082743188083,1.7842207132951487e-13,7.8228757476681,0.677922802905541,97.8203924611244,0.28972293138537825,0.0004157455076913052,60.99229603294502,2.210207746202533e-06,-1.1466240811209563,9.928513977702353,0.5066033888133145
310.720718286951,834.7774947061623,4.93924882605681e-13,6.06806412871852,0.8749236096545687,48.18596487227041,0.31763016725423415,0.0004729238522455511,66.86727205753645,6.525702213157122e-06,-0.7044117526763127,9.478541083699083,0.25097581976137556
11.091350462766034,689.5396431149277,9.223851921980208e-16,1.3961752667173823,0.008699326338309814,175.0498104306852,0.2579308306225923,0.00045706185557904666,54.29927031740924,1.1980378765611636e-08,-3.4331603357166314,9.855564122075933,0.9514014941842024
604.5370814276592,12.567593402326905,8.24904346680847e-09,2.3445906874813875,43.68761670318722,3.265343463318535e-05,0.8981328281424003,10.685867080313002,151.3227656243077,16.382463655601967,3.518330934068712,1.968217334394085,0.35691423212527895
61.4417335526616,227.33263317623994,2.6041458362036826e-13,18.170128292363547,1.9023050731788447,14.736973201442108,0.5523264025643209,0.019269990707426618,116.23844714892047,2.1962248012233625e-05,-0.9824073562342157,1.8096369874025788,0.4773365953172043
9.847103972073555,493.94128425221896,1.4168645653265114e-15,0.25469439160991925,0.0019668583005774745,13.221028812772248,0.18836138062544394,0.00047502212006665147,39.65331572257387,1.8761000416854545e-08,-3.2467443189084193,6.959934275272003,0.14090741311297914
214.32842345015536,616.7552167595287,4.3052246755926955e-13,6.483602633456753,0.8727780630983928,30.10256681538871,0.33374503095056995,0.000956492945466579,70.25884107253208,8.089234839433124e-06,-0.7640768371861775,6.627758995914769,0.23210763933242257
10.471259380252047,564.6490209751446,1.2260343025921854e-15,0.38855395263612647,0.002791207757240974,28.334566054162476,0.1858151706619718,0.00035374559105347123,39.11752437416454,1.4009378734777341e-08,-3.3095700367181076,8.305998243759909,0.25510336673347134
12.808799220595507,562.6581270872089,1.8475218736126892e-15,1.6791182288084638,0.014806949404926916,99.04557114190732,0.2520424385551328,0.0006554480271510783,53.0592358524908,2.8736207860520395e-08,-3.131483069077605,7.5446924488502685,0.7261058592648609
90.86710809482001,551.5077839122695,9.677698001139325e-14,9.96938858903062,0.6362738558231483,78.06298798737517,0.3146442014660014,0.0010631874249042174,66.23748383762297,1.9171130274775675e-06,-1.4123005924333452,6.322308871163274,0.6109280082043256
5.123511285429799,528.2658425599599,3.353453424693862e-16,1.069331456311028,0.004017427088231082,130.50605143031947,0.27890868416993503,0.0009105287031645686,58.7146687777057,6.1476599432994605e-09,-3.8725803790684212,7.03650232415405,0.9189341904490248
315.1221430915613,27.22405526107024,4.776548069149292e-10,9.276910288170031,41.59584533031446,0.0025194822437090247,0.9477888828879524,3.653456698906607,191.669082698822,0.5546728033023735,2.281041494683194,1.2961548626521686,0.5676147160556061
433.9641884953765,813.3525620625951,1.0148738249933604e-12,20.103484744277928,4.154960429076748,105.72614158565692,0.3837795092303685,0.0007272632450673163,80.79266303388755,1.6627563250348406e-05,-0.39166060638190103,9.228392035992698,0.5030364081142191
2267.0417786912135,88.4337234914316,2.3428537006800053e-09,9.924438066086578,98.55258776760482,0.012841878295076034,0.7428470821500132,0.2271696216031313,155.25310804222391,0.6784081154042161,2.9716725119823657,7.7752706169945585,0.25744806043479385
3.160278335904784,347.12651771738183,2.954860823445915e-16,1.7292091330664323,0.006098254672465779,97.0764698614916,0.3602343180700309,0.003517349932916297,75.8303123422765,1.0646713217768791e-08,-3.927535627930225,3.9610146397674058,0.9491449888766038
2896.0505978990686,200.09943792121194,7.467624955889032e-10,49.36971839674125,276.7842800523115,0.5793226711303769,0.7630304517529379,0.047385610352120716,160.44137405123078,0.09875895254678736,2.4751098404179244,9.82169879659522,0.5975583583674445
15.116999078889947,348.85956367094616,6.694094699205894e-15,0.6408940437687545,0.010757755832025342,7.634857967857545,0.27432732445207125,0.002019657283913519,57.74797208777408,1.82768534360199e-07,-2.5723808060859747,3.664522366243329,0.11297974288807117
39.24652880505801,132.7312177321044,3.11686713729108e-13,18.066925699956847,2.0693451097605324,4.565944806137567,0.7606312403553682,0.10698969023992727,159.9157754709629,6.193840140766178e-05,-0.9043543679769783,1.0313909218825632,0.4315725613297726
10.523748198666794,427.2755785526594,2.1626522916997205e-15,3.176199934090032,0.030303354320240734,99.8596433271227,0.3148865595852976,0.0017739737263639953,66.28708590867976,5.533896453839522e-08,-3.0630859582012944,5.141731295556367,0.8725049893203233
