,mass_in_atmosphere,mass_in_solid,mass_in_melt,moles_in_atmosphere,moles_in_melt,moles_in_solid,ppmw_in_solid,ppmw_in_melt,fugacity,fugacity_coefficient,pressure,volume_mixing_ratio,mass_in_total
0,2.1345347343909243e+18,0.0,0.0,3.3284703699865965e+19,0.0,0.0,0.0,0.0,0.1487538622529249,1.0000000000000007,0.14875386225292478,0.00025892784044089743,2.1345347343909243e+18
1,7.317293511759701e+20,0.0,0.0,1.1410165526932494e+22,0.0,0.0,0.0,0.0,97.06810181577558,1.0000000000000004,97.06810181577553,0.21996465801192525,7.317293511759701e+20
2,1.9252203922348933e+20,0.0,0.0,3.002077655614402e+21,0.0,0.0,0.0,0.0,20.786196878641398,1.000000000000001,20.786196878641377,0.03698211978463249,1.9252203922348933e+20
3,1.0772186478819461e+21,0.0,0.0,1.6797526382231392e+22,0.0,0.0,0.0,0.0,195.559765181191,1.000000000000001,195.5597651811908,0.4510255065012306,1.0772186478819461e+21
4,1.5809890071009671e+19,0.0,0.0,2.4653030848484432e+20,0.0,0.0,0.0,0.0,1.5108826762464014,1.0000000000000004,1.5108826762464007,0.00235684181918766,1.5809890071009671e+19
5,1.183748568687398e+21,0.0,0.0,1.8458692533360542e+22,0.0,0.0,0.0,0.0,222.87306413553378,1.0,222.87306413553378,0.6089107902794442,1.183748568687398e+21
6,2.6025738045289107e+20,0.0,0.0,4.058303504978841e+21,0.0,0.0,0.0,0.0,30.577238787417457,1.000000000000001,30.577238787417425,0.06253310036004124,2.6025738045289107e+20
7,2.9210661041616966e+19,0.0,0.0,4.554942030141614e+20,0.0,0.0,0.0,0.0,2.806902185358,1.0000000000000016,2.8069021853579956,0.004812289612910437,2.9210661041616966e+19
8,7.055660270176689e+20,0.0,0.0,1.1002189737931766e+22,0.0,0.0,0.0,0.0,122.2782098317292,1.000000000000002,122.27820983172894,0.15745934638308767,7.055660270176689e+20
9,5.699193915051593e+20,0.0,0.0,8.886994328752391e+21,0.0,0.0,0.0,0.0,74.78655251562864,1.0000000000000007,74.7865525156286,0.19897919198753347,5.699193915051593e+20
10,5.1479272905456065e+20,0.0,0.0,8.027380945063756e+21,0.0,0.0,0.0,0.0,62.33042459217714,1.0000000000000018,62.330424592177046,0.06704691969757254,5.1479272905456065e+20
11,1.1700771314858711e+21,0.0,0.0,1.8245508025714666e+22,0.0,0.0,0.0,0.0,206.41946594641186,1.0000000000000016,206.41946594641146,0.4804566715319828,1.1700771314858711e+21
12,6.377925612048524e+20,0.0,0.0,9.945369395799326e+21,0.0,0.0,0.0,0.0,87.9768023786735,1.0000000000000018,87.97680237867337,0.19408827156245664,6.377925612048524e+20
13,1.1888635272179356e+20,0.0,0.0,1.8538452246980112e+21,0.0,0.0,0.0,0.0,13.034581005591932,0.9999999999999998,13.034581005591932,0.02744294053371287,1.1888635272179356e+20
14,6.202844986589037e+20,0.0,0.0,9.672358765046153e+21,0.0,0.0,0.0,0.0,78.50433418446903,1.000000000000001,78.50433418446895,0.14496737324508135,6.202844986589037e+20
15,1.1274793995907052e+21,0.0,0.0,1.7581263559895982e+22,0.0,0.0,0.0,0.0,210.88912209484275,1.0,210.88912209484275,0.5086148723799674,1.1274793995907052e+21
16,8.74828908127336e+20,0.0,0.0,1.3641577495062125e+22,0.0,0.0,0.0,0.0,133.49881839343007,0.9999999999999997,133.49881839343007,0.3864920735392756,8.74828908127336e+20
17,5.928828866902298e+20,0.0,0.0,9.245073830029033e+21,0.0,0.0,0.0,0.0,81.3061487397158,1.0000000000000007,81.30614873971575,0.23456231487019896,5.928828866902298e+20
18,7.464685896769396e+20,0.0,0.0,1.1640000712259855e+22,0.0,0.0,0.0,0.0,96.1706192829143,1.0000000000000007,96.17061928291426,0.18122723230487076,7.464685896769396e+20
19,9.754006728674892e+20,0.0,0.0,1.5209835596471664e+22,0.0,0.0,0.0,0.0,165.8308907621767,1.0000000000000009,165.83089076217652,0.4935983761668503,9.754006728674892e+20
20,1.140198026037527e+21,0.0,0.0,1.7779590486102005e+22,0.0,0.0,0.0,0.0,189.0945940122499,1.000000000000002,189.09459401224953,0.33387425171730095,1.140198026037527e+21
21,3.947008111368263e+18,0.0,0.0,6.154736831928257e+19,0.0,0.0,0.0,0.0,0.3160779475487378,1.0000000000000016,0.31607794754873736,0.0004610023136797105,3.947008111368263e+18
22,2.6904409888116582e+20,0.0,0.0,4.195318525005081e+21,0.0,0.0,0.0,0.0,31.93950986644526,1.000000000000002,31.939509866445196,0.07186141863891692,2.6904409888116582e+20
23,1.1033866144519841e+21,0.0,0.0,1.7205574562323548e+22,0.0,0.0,0.0,0.0,182.91499238505168,1.0000000000000009,182.9149923850515,0.5099506204681796,1.1033866144519841e+21
24,1.0852549174182598e+21,0.0,0.0,1.6922839335006921e+22,0.0,0.0,0.0,0.0,197.10071759343225,1.0000000000000016,197.10071759343182,0.4097900991789682,1.0852549174182598e+21
25,3.832488574176062e+20,0.0,0.0,5.976161669768815e+21,0.0,0.0,0.0,0.0,48.475294976399034,0.9999999999999999,48.475294976399034,0.1392887948543152,3.832488574176062e+20
26,3.292863766078265e+20,0.0,0.0,5.134701863224261e+21,0.0,0.0,0.0,0.0,37.52337925287506,1.000000000000001,37.523379252875024,0.07736701619435131,3.292863766078265e+20
27,8.821777873328734e+20,0.0,0.0,1.3756171679425312e+22,0.0,0.0,0.0,0.0,137.18737321350685,1.0000000000000009,137.1873732135067,0.3763795583131062,8.821777873328734e+20
28,4.756736451197495e+18,0.0,0.0,7.417380509464422e+19,0.0,0.0,0.0,0.0,0.38825397574774256,1.000000000000001,0.3882539757477421,0.0005464397821478132,4.756736451197495e+18
29,6.894527721151302e+20,0.0,0.0,1.0750928933209162e+22,0.0,0.0,0.0,0.0,95.1567125500892,1.0000000000000004,95.15671255008914,0.2595474758694852,6.894527721151302e+20
30,9.843229114498016e+20,0.0,0.0,1.5348963839627904e+22,0.0,0.0,0.0,0.0,163.8577292586429,1.000000000000002,163.85772925864256,0.239376008957456,9.843229114498016e+20
31,6.619211635458667e+20,0.0,0.0,1.0321616906169174e+22,0.0,0.0,0.0,0.0,87.81950257154219,1.0000000000000007,87.81950257154213,0.09536803173783266,6.619211635458667e+20
32,1.1179969863598042e+21,0.0,0.0,1.7433400276312408e+22,0.0,0.0,0.0,0.0,212.0916244455775,1.0000000000000009,212.09162444557728,0.6940683518852616,1.1179969863598042e+21
33,4.420988682602852e+20,0.0,0.0,6.893834801094739e+21,0.0,0.0,0.0,0.0,53.854060092491984,1.0000000000000013,53.8540600924919,0.1300358017159097,4.420988682602852e+20
34,2.4923246026950914e+19,0.0,0.0,3.886387257514614e+20,0.0,0.0,0.0,0.0,2.4386993622807256,1.0000000000000007,2.438699362280724,0.004971732726280602,2.4923246026950914e+19
35,9.111040515975081e+19,0.0,0.0,1.4207231163105775e+21,0.0,0.0,0.0,0.0,10.233447032466884,1.0000000000000013,10.233447032466868,0.031201552605466122,9.111040515975081e+19
36,1.65538449485618e+19,0.0,0.0,2.5813111181984295e+20,0.0,0.0,0.0,0.0,1.4386889361269175,1.0000000000000007,1.4386889361269166,0.002758895773795093,1.65538449485618e+19
37,2.7532488369152053e+19,0.0,0.0,4.293257461320834e+20,0.0,0.0,0.0,0.0,2.783623298594882,1.0000000000000018,2.7836232985948772,0.005352540781135325,2.7532488369152053e+19
38,8.29977979022832e+19,0.0,0.0,1.2942197971339788e+21,0.0,0.0,0.0,0.0,8.567502191773295,1.0000000000000004,8.56750219177329,0.013195777300290716,8.29977979022832e+19
39,9.543629899303801e+20,0.0,0.0,1.4881786100808054e+22,0.0,0.0,0.0,0.0,162.2821645798058,1.000000000000001,162.28216457980562,0.48957620217394054,9.543629899303801e+20
40,8.19323047713543e+20,0.0,0.0,1.2776051117012162e+22,0.0,0.0,0.0,0.0,108.97895252691313,1.0000000000000009,108.97895252691302,0.14577384755567038,8.19323047713543e+20
41,1.0076214742233198e+21,0.0,0.0,1.571226819165128e+22,0.0,0.0,0.0,0.0,180.98146771290737,1.000000000000001,180.9814677129072,0.33299920246600617,1.0076214742233198e+21
42,9.668691166236083e+20,0.0,0.0,1.5076799428401369e+22,0.0,0.0,0.0,0.0,151.71860445518044,1.0000000000000004,151.71860445518044,0.324128673321482,9.668691166236083e+20
43,8.891626739581127e+20,0.0,0.0,1.386508997339938e+22,0.0,0.0,0.0,0.0,122.27115424914513,1.0,122.27115424914513,0.26231712558505166,8.891626739581127e+20
44,8.653467370643996e+18,0.0,0.0,1.349371798770614e+20,0.0,0.0,0.0,0.0,0.7665908720935465,1.0000000000000002,0.7665908720935463,0.0009324175956978109,8.653467370643996e+18
45,1.1521915416916678e+21,0.0,0.0,1.7966610452765462e+22,0.0,0.0,0.0,0.0,231.36207218753387,1.0000000000000004,231.36207218753387,0.6893612089820335,1.1521915416916678e+21
