,H2O,H2,O2,CO,CO2,CH4,N2,S2,H2S,SO2,Cl2
0,2.602489584415875,116.93401591038608,1.7658679128794165e-15,78.05636647412422,0.6729409549536246,203.4090819868001,0.00048364658830915206,0.14875386225292478,166.12012717181642,4.1377388561364677e-07,6.555036785954072
1,1.0417507017239125,3.3795561264567806,3.387429159287309e-13,182.3553865926148,21.77425119684832,0.028659076961820133,0.5183692706796778,97.06810181577553,122.64368654009458,0.0020275857362860887,12.477746844406
2,1.1821022113643271,12.877484178740179,3.004069353448403e-14,288.3112114996826,10.251939390383717,2.2091641646116877,0.032133701755552524,20.786196878641377,216.25482582674798,8.320859908819658e-05,10.155579084532649
3,8.784956908779936,0.29239980161938617,3.2180076269435326e-09,13.259467941814972,154.3153590637949,1.6004646883074398e-07,1.8999178020027494,195.5597651811908,15.061356617736381,27.339940171405452,17.075984550272608
4,4.784905318706935,49.73757153852438,3.29943432954374e-14,306.03103390229546,11.4044602400341,33.37907250989865,0.03641707279295478,1.5108826762464007,225.1890206391854,2.4639142926869435e-05,8.98901282838648
5,0.2951844002186195,0.04632441379813438,1.4475343729116383e-10,34.39496543141532,84.89827016861697,4.913146177471773e-08,1.9416271643665188,222.87306413553378,2.5473345663199156,1.3128902236653424,17.709578542965883
6,9.493528450907672,10.771782538479295,2.769122084154156e-12,153.9874095230612,52.57094528441048,0.0859901491401761,1.0309012159558377,30.577238787417425,219.39866174056297,0.009302763341589502,11.051095185823542
7,0.9984607748577846,36.2745778458685,2.700966684675695e-15,255.72525496110165,2.726608319435409,51.853506089812946,0.0009144442194750713,2.8069021853579956,223.85318131428758,2.749182710098659e-06,9.038492510272675
8,5.476200643846394,0.06565483529426826,2.480202933371624e-08,13.849732429028652,447.48091045246923,3.0359218876564715e-09,1.821828596738084,122.27820983172894,2.674166947712876,166.6220563688191,16.30127296087339
9,0.3078806363942164,5.141875587844625,1.2781551309377087e-14,116.55335463951228,2.703373693227775,0.21829083837327806,0.009305538308458285,74.7865525156286,163.787436516011,6.715309937793337e-05,12.342984642684579
10,8.226873922432938,5.654668048471815,7.546010381111098e-12,432.5724392069753,243.78504829909306,0.04032494306775704,1.1801983791465627,62.330424592177046,164.4388467760798,0.036194133022433336,11.38879537702062
11,0.8804935363125634,0.13417786421020572,1.5351560914231288e-10,55.14855507945579,140.1844783266255,6.417693967982463e-07,1.830096986373926,206.41946594641146,7.1007376029655465,1.3399808829394835,16.59381590955114
12,11.278865348243555,4.437645205288524,2.302966471023555e-11,91.58699049882485,90.17104808593724,0.0030099170087281727,1.4073395699979627,87.97680237867337,153.31474604766868,0.1312328132116554,12.974745036118339
13,6.036712314398871,17.727682693053577,4.1338904649784055e-13,168.67070496724148,22.248906151699924,0.6602729464919357,0.5298745931249055,13.034581005591932,235.74786695586235,0.0009067305322640541,10.312766404625515
14,3.554186164507104,4.449370625436898,2.2748099675115162e-12,226.67266711132757,70.13926935759011,0.023827756111617013,1.0618973250323447,78.50433418446895,145.20870927858388,0.012245109611478969,11.90454540038691
15,1.7614836503342364,0.06775178036434462,2.409781990116366e-09,14.224846066530434,143.2603388576449,1.0652695382992649e-08,1.9523608809643724,210.88912209484275,3.6240573856891403,21.26060314697182,17.59363883187823
16,0.07978846912322218,2.2888731791820645,4.332102760586636e-15,96.41414518339853,1.301906069136905,0.061460236444548864,0.0018564814556737484,133.49881839343007,97.41093356766802,3.040942427412901e-05,14.35371785382892
17,0.6408678311255477,4.964022554792952,5.94198290102024e-14,77.90510088452982,3.896019435336546,0.06307061617231512,0.08399042540987947,81.30614873971575,164.87040536036116,0.0003255096214502184,12.899253699631606
18,1.7911931400604677,3.192204717075235,1.122445620554542e-12,247.3794609249585,53.76947736953741,0.0190555654362826,0.9082629580746622,96.17061928291426,115.30793798844105,0.006687399268427912,12.118280021947935
19,3.0296373830383994,1.564840024074357,1.3362981155138391e-11,42.032561501437364,31.522964769407693,0.00022549320348894355,1.6609624419850666,165.83089076217652,74.22495225186763,0.10454585288824636,15.9916211211241
20,3.0658445912147325,0.2836076353043148,4.166068252692806e-10,65.29880667760179,273.4374256379962,2.060806797107243e-06,1.739561942951985,189.09459401224953,14.36497054559036,3.4804602209963273,15.599437459338397
21,4.318144674888484,92.04031682649966,7.84693604418527e-15,219.0622970784298,3.981137847486587,167.77729068054674,0.004489815939049758,0.31607794754873736,190.59981193325396,2.6802046014232436e-06,7.532450506186814
22,8.73062558361443,10.549401769285643,2.4417264490042073e-12,122.19850545303507,39.174541268774576,0.06969994603673192,1.0191809743232734,31.939509866445196,219.60348139349205,0.008383625470293527,11.166443825521002
23,0.15109758773683762,0.603039060930701,2.2381341786147346e-13,117.56782085623733,11.410930224889324,0.0007237618420949577,0.4068560156872903,182.9149923850515,30.041205766320203,0.001838999064374743,15.5930726112694
24,2.050118287739078,0.059223486700069876,4.272005862838637e-09,15.495953752403741,207.78957419341165,6.659624192847231e-09,1.9011080560598268,197.10071759343182,3.062565173355772,36.43734125053128,17.083094845821318
25,0.8258866454033589,7.997409255167691,3.8019306484004463e-14,70.67027807320218,2.8270169798839517,0.18564905076140237,0.04520753475717051,48.475294976399034,205.09582306277403,0.00016081818562480602,11.897335282513508
26,0.47309140047038184,8.734381453447034,1.0458941726419084e-14,224.42450016443578,4.708728603377003,1.3407570545875875,0.006902063277766114,37.523379252875024,197.07448064723,3.892328192678687e-05,10.718605541465825
