H2O,H2,O2,CO,CO2,CH4,N2,S2,H2S,SO2,Cl2,fo2_shift,number_ocean_moles,ch_ratio
3.862089105682372,65.12079779013158,1.2539121179215653e-14,402.6701216221996,9.25065484549432,122.12783750735467,0.008993225663631699,0.7665908720935463,210.01426697793588,6.669905157988909e-06,8.332658672153666,-2.299805558513758,8.01354088152472,0.9234190444051298
0.8741479001550473,0.04173578829324941,1.5639200267958913e-09,7.196034475700331,58.38348665044185,2.5384148076373785e-09,2.082525636602173,231.36207218753387,2.3383093592612876,14.452113410342463,18.8876354430394,2.7961418830696516,2.1695362843455497,0.2527473496351853
0.8376396739406091,3.1135057516548748,2.580340854751905e-13,83.40917057094211,8.692443238154869,0.012747763393851386,0.4419050677937733,115.01279876376152,122.990062668775,0.0016812058859497505,13.905026682825513,-0.9863955793146326,2.7252383661965567,0.2917642037353679
0.36340978144894925,0.0717291649275315,9.15089602054146e-11,22.484497082131057,44.127010887531306,9.685059731421908e-08,2.0153726974957187,233.1458005942765,4.034194547049263,0.848883625785262,18.559134974264555,1.5633909626181302,1.435521139722368,0.36862915304778454
1.9437088069830828,18.663764137915678,3.8665699841800167e-14,138.35959738431606,5.581639054593924,1.962927290683104,0.045831741689446974,11.848611941417541,236.63568636361313,8.085936946832362e-05,10.254275817293722,-1.8107467827430375,4.867439922185176,0.3413287059132744
0.6545844507124955,0.3487309445237643,1.2560656599284937e-11,59.592674611518376,43.329988165389416,1.637672531790893e-05,1.7518206262647558,207.09181459721347,18.484989889144657,0.10981572836291591,17.046742402432198,0.7009396844504723,2.005289171158253,0.4056734430002239
1.0547497023673624,0.19665723600059154,1.0255123773240583e-10,80.14102734506392,166.5002462618563,2.451115070785786e-06,1.752438267783654,196.3720941950163,10.150725445922598,0.873074953426366,15.904047756517127,1.612868248436322,2.4509860365843816,0.8990504900733861
0.23880211351608288,0.07739115487464134,3.394342192898739e-11,49.20818645414051,58.817246914921505,4.0513670301080993e-07,1.8776643064012488,220.64666409366754,4.234355091051365,0.3063197809256486,17.560989164592744,1.1326829646248928,1.1801735235947952,0.7321206304250423
5.605745802679959,38.63134281624197,7.506701336841225e-14,311.39280310899454,17.503409810967533,13.583853755567928,0.10856224202810823,2.658989395335,232.03065796096496,7.436664296309567e-05,9.348946279313884,-1.5226235206948306,7.77389978964438,0.5489862731614774
4.99037076095314,22.907398916548544,1.6919051533737788e-13,175.45429221717697,14.80612887301727,1.792614620833458,0.2676741072763158,7.981506312437331,238.37761708763728,0.00029039503126034564,10.018253674983242,-1.1696966447341701,6.935096062598275,0.3248917441289347
0.16058094493305455,0.6575869017852575,2.1259040309633046e-13,39.905808481654404,3.774830567352736,0.0002997298391254727,0.4038301537770385,207.15567560668956,34.861722121619565,0.0018589290353189832,17.69258527833583,-1.0705290025690601,1.1577321473626299,0.2602399799145706
0.10004301451733988,2.2008277698903655,7.366536916327191e-15,142.10353695182164,2.502223473789669,0.06422508736014479,0.0041041292248654776,127.38315602572025,91.49330676018708,5.051148180544606e-05,13.638848224074419,-2.530809288379319,1.2470605111612332,0.9959575027142348
0.3965406163403911,5.559376573496363,1.8137821117163404e-14,214.8625205968537,5.93666776306801,0.3948932229974013,0.015562146067761844,63.1707479045583,162.75388590966432,8.758179885186758e-05,11.38720323976327,-2.139487543588266,2.3590505928911707,0.9601051843891714
14.308320419204783,3.228410817382025,7.002637930221702e-11,276.3432246225846,474.4267611848219,0.0027564807185935978,1.4204394157568772,101.6779357683441,119.90834773943355,0.42898861786197773,12.749976186870573,1.4471890138568968,9.256100103257838,0.8513116266180988
11.55288083132267,18.210349430185776,1.4348482542860027e-12,389.3254911471266,95.67651515087684,0.8631888030886806,0.8488960629030612,12.19852080025406,234.27132260807002,0.0030446003742720237,10.188827626614204,-0.24126668429999842,9.40108490741883,0.6097833791504745
4.953047779912724,1.5834037412698818,3.488378865225799e-11,144.8209618604837,175.48207958232956,0.0004923368288643999,1.521623311456248,142.0241196165402,69.50563001037254,0.2525663201826627,13.936108369193947,1.144550988623644,5.477881584336269,0.5634821512623037
6.96968086801719,0.1513206197090541,7.562954862266194e-09,12.740036061177248,227.30340056957746,2.686460823766295e-08,1.881776327273334,179.83639162602768,7.474534756895592,61.617068952401404,16.888632782712058,3.480618850442804,6.090266355845569,0.35951759706690456
0.9560988817671187,6.844836550521525,6.955708956067536e-14,170.78929373183624,9.241040317129325,0.24298277736142712,0.10173073378167413,52.86435332913305,183.31238526741683,0.0003072512093720349,11.385073440633962,-1.5557312562116863,3.258844956387277,0.5702767596752807
17.89602402323069,0.35728374886886416,8.944344703579964e-09,39.21344289348095,760.8495008774318,4.2388360776412945e-07,1.680254884800752,148.6010888568475,16.04248060974437,66.24151568681549,14.94760952431817,3.5534758700418996,9.773110447098398,0.8004532764746883
5.066644098847374,68.22453482702318,1.9661723136802823e-14,465.69196374290516,13.396737670299009,123.80224154161222,0.017353190018751474,0.7041881570086446,210.87845262465916,1.0023898767474565e-05,8.361782307162358,-2.1044510816101383,8.733769841580166,0.9537085147666233
7.001928163014623,10.633711984115473,1.5457080201503487e-12,164.99770591847965,42.085370770743296,0.1201830851622317,0.9167897162050952,30.72219924711687,217.0992426586707,0.005205043318886723,10.971781506109664,-0.20894519763869024,7.310673045249158,0.313140934171875
1.638294788624393,137.58306856411656,5.05494066114373e-16,8.186181879408634,0.037759735368826736,55.19665093877844,7.415246820329606e-05,0.09854119349126055,159.08204491053684,9.640414518040913e-08,6.273857559360088,-3.6943565961077693,7.636199667627064,0.1523298743867767
