,mass_in_atmosphere,mass_in_solid,mass_in_melt,moles_in_atmosphere,moles_in_melt,moles_in_solid,ppmw_in_solid,ppmw_in_melt,fugacity,fugacity_coefficient,pressure,volume_mixing_ratio,mass_in_total
0,9.67123916759997e+16,0.0,0.0,1.5096306885609428e+18,0.0,0.0,0.0,0.0,0.011294685053459944,1.0000000000000007,0.011294685053459937,2.0806814388187092e-05,9.67123916759997e+16
1,9.67123916759997e+16,0.0,0.0,1.5096306885609428e+18,0.0,0.0,0.0,0.0,0.011294685053459944,1.0000000000000007,0.011294685053459937,2.0806814388187092e-05,9.67123916759997e+16
2,5.312045907163106e+17,0.0,0.0,8.291830427856168e+18,0.0,0.0,0.0,0.0,0.07451459684561171,1.0000000000000004,0.07451459684561167,0.00011909707517320085,5.312045907163106e+17
3,7.238802568022707e+18,0.0,0.0,1.129939846977513e+20,0.0,0.0,0.0,0.0,1.2405376980883456,1.000000000000001,1.2405376980883442,0.0029034563125962956,7.238802568022707e+18
4,1.2025094273426843e+17,0.0,0.0,1.8770553631658977e+18,0.0,0.0,0.0,0.0,0.01566556849405928,0.9999999999999996,0.015665568494059288,3.641839948125401e-05,1.2025094273426843e+17
5,6.82810680166952e+17,0.0,0.0,1.0658323503264209e+19,0.0,0.0,0.0,0.0,0.11331307490711835,1.0000000000000007,0.11331307490711827,0.00027938464958842594,6.82810680166952e+17
6,979649544300736.4,0.0,0.0,1.5291825488771808e+16,0.0,0.0,0.0,0.0,9.911781660758444e-05,1.000000000000002,9.911781660758424e-05,2.1303858216530962e-07,979649544300736.4
7,17555330956502.975,0.0,0.0,274029686377383.0,0.0,0.0,0.0,0.0,1.4557354734129666e-06,1.0000000000000009,1.4557354734129666e-06,3.4308076041557803e-09,17555330956502.975
8,49941573860730.63,0.0,0.0,779562279751806.6,0.0,0.0,0.0,0.0,4.172823817235697e-06,1.0000000000000013,4.172823817235687e-06,7.735081556050255e-09,49941573860730.63
9,1.1043793180399539e+20,0.0,0.0,1.7238793100169566e+21,0.0,0.0,0.0,0.0,18.278754002498573,1.0000000000000009,18.278754002498555,0.025995688391320698,1.1043793180399539e+20
